Category,Month,Year,PdDistrict,X,Y,Location
ASSAULT,3,2016,BAYVIEW,-122.382247,37.73450252,"(37.7345025151708, -122.382247020863)"
ASSAULT,9,2016,BAYVIEW,-122.382247,37.73450252,"(37.7345025151708, -122.382247020863)"
ASSAULT,12,2016,BAYVIEW,-122.382247,37.73450252,"(37.7345025151708, -122.382247020863)"
ASSAULT,5,2016,INGLESIDE,-122.4338802,37.73450816,"(37.7345081627742, -122.433880171424)"
ASSAULT,9,2016,INGLESIDE,-122.4338802,37.73450816,"(37.7345081627742, -122.433880171424)"
ASSAULT,10,2016,BAYVIEW,-122.400285,37.73451651,"(37.7345165135868, -122.400285048526)"
ASSAULT,5,2016,BAYVIEW,-122.3918491,37.73458053,"(37.7345805334314, -122.391849084977)"
ASSAULT,5,2016,BAYVIEW,-122.3918491,37.73458053,"(37.7345805334314, -122.391849084977)"
ASSAULT,7,2016,BAYVIEW,-122.3918491,37.73458053,"(37.7345805334314, -122.391849084977)"
ASSAULT,7,2016,BAYVIEW,-122.3918491,37.73458053,"(37.7345805334314, -122.391849084977)"
ASSAULT,9,2016,BAYVIEW,-122.4001774,37.73458546,"(37.7345854632984, -122.40017736431)"
ASSAULT,3,2016,BAYVIEW,-122.4001774,37.73458546,"(37.7345854632984, -122.40017736431)"
ASSAULT,10,2016,BAYVIEW,-122.3869148,37.73459597,"(37.734595973534, -122.38691477695)"
ASSAULT,10,2016,BAYVIEW,-122.3869148,37.73459597,"(37.734595973534, -122.38691477695)"
ASSAULT,7,2016,TARAVAL,-122.475102,37.73462371,"(37.734623708357, -122.475102006298)"
ASSAULT,10,2016,TARAVAL,-122.475102,37.73462371,"(37.734623708357, -122.475102006298)"
ASSAULT,10,2016,TARAVAL,-122.475102,37.73462371,"(37.734623708357, -122.475102006298)"
ASSAULT,8,2016,BAYVIEW,-122.3945377,37.73469239,"(37.7346923893626, -122.394537691058)"
ASSAULT,10,2016,BAYVIEW,-122.3945377,37.73469239,"(37.7346923893626, -122.394537691058)"
ASSAULT,9,2016,BAYVIEW,-122.3945377,37.73469239,"(37.7346923893626, -122.394537691058)"
ASSAULT,9,2016,BAYVIEW,-122.3945377,37.73469239,"(37.7346923893626, -122.394537691058)"
ASSAULT,9,2016,BAYVIEW,-122.3945377,37.73469239,"(37.7346923893626, -122.394537691058)"
ASSAULT,11,2016,BAYVIEW,-122.3945377,37.73469239,"(37.7346923893626, -122.394537691058)"
ASSAULT,11,2016,BAYVIEW,-122.3945377,37.73469239,"(37.7346923893626, -122.394537691058)"
ASSAULT,1,2016,TARAVAL,-122.4715692,37.73470485,"(37.7347048536654, -122.471569224175)"
ASSAULT,8,2016,TARAVAL,-122.4715692,37.73470485,"(37.7347048536654, -122.471569224175)"
ASSAULT,6,2016,BAYVIEW,-122.4045092,37.73470847,"(37.7347084650109, -122.404509174269)"
ASSAULT,11,2016,INGLESIDE,-122.4598333,37.73471083,"(37.7347108344356, -122.459833331295)"
ASSAULT,8,2016,INGLESIDE,-122.4598333,37.73471083,"(37.7347108344356, -122.459833331295)"
ASSAULT,4,2016,TARAVAL,-122.4850625,37.73472073,"(37.734720732062, -122.485062503109)"
ASSAULT,10,2016,INGLESIDE,-122.4146221,37.73472322,"(37.7347232244919, -122.414622095763)"
ASSAULT,10,2016,INGLESIDE,-122.4146221,37.73472322,"(37.7347232244919, -122.414622095763)"
ASSAULT,10,2016,INGLESIDE,-122.4108296,37.73473317,"(37.7347331717697, -122.410829623756)"
ASSAULT,10,2016,BAYVIEW,-122.3888179,37.73475251,"(37.7347525080793, -122.388817917114)"
ASSAULT,10,2016,BAYVIEW,-122.3888179,37.73475251,"(37.7347525080793, -122.388817917114)"
ASSAULT,11,2016,BAYVIEW,-122.3888179,37.73475251,"(37.7347525080793, -122.388817917114)"
ASSAULT,12,2016,BAYVIEW,-122.3888179,37.73475251,"(37.7347525080793, -122.388817917114)"
ASSAULT,12,2016,BAYVIEW,-122.3888179,37.73475251,"(37.7347525080793, -122.388817917114)"
ASSAULT,2,2016,INGLESIDE,-122.4251815,37.73475709,"(37.7347570904995, -122.425181516357)"
ASSAULT,2,2016,INGLESIDE,-122.4251815,37.73475709,"(37.7347570904995, -122.425181516357)"
ASSAULT,12,2016,INGLESIDE,-122.4251815,37.73475709,"(37.7347570904995, -122.425181516357)"
ASSAULT,12,2016,INGLESIDE,-122.4251815,37.73475709,"(37.7347570904995, -122.425181516357)"
ASSAULT,12,2016,INGLESIDE,-122.4251815,37.73475709,"(37.7347570904995, -122.425181516357)"
ASSAULT,9,2016,INGLESIDE,-122.4281777,37.73477706,"(37.7347770637962, -122.428177662823)"
ASSAULT,4,2016,TARAVAL,-122.4761121,37.73478012,"(37.734780118103, -122.476112101091)"
ASSAULT,11,2016,INGLESIDE,-122.4338505,37.73478615,"(37.7347861527161, -122.433850481856)"
ASSAULT,5,2016,BAYVIEW,-122.3906976,37.73479699,"(37.7347969947349, -122.390697630683)"
ASSAULT,7,2016,BAYVIEW,-122.3906976,37.73479699,"(37.7347969947349, -122.390697630683)"
ASSAULT,3,2016,BAYVIEW,-122.3906976,37.73479699,"(37.7347969947349, -122.390697630683)"
ASSAULT,11,2016,BAYVIEW,-122.3906976,37.73479699,"(37.7347969947349, -122.390697630683)"
ASSAULT,12,2016,BAYVIEW,-122.3944898,37.7347974,"(37.7347973986896, -122.394489811833)"
ASSAULT,4,2016,BAYVIEW,-122.4054783,37.73479877,"(37.7347987740694, -122.405478287283)"
ASSAULT,7,2016,INGLESIDE,-122.411428,37.73482838,"(37.734828377407, -122.411428031299)"
ASSAULT,2,2016,INGLESIDE,-122.4399353,37.73485637,"(37.7348563727479, -122.439935255906)"
ASSAULT,1,2016,INGLESIDE,-122.4253296,37.73487397,"(37.7348739744369, -122.425329625953)"
ASSAULT,12,2016,INGLESIDE,-122.4168243,37.73488852,"(37.7348885156241, -122.416824272035)"
ASSAULT,5,2016,BAYVIEW,-122.3863042,37.73490503,"(37.7349050342849, -122.386304220968)"
ASSAULT,9,2016,BAYVIEW,-122.3863042,37.73490503,"(37.7349050342849, -122.386304220968)"
ASSAULT,9,2016,BAYVIEW,-122.3863042,37.73490503,"(37.7349050342849, -122.386304220968)"
ASSAULT,12,2016,BAYVIEW,-122.3863042,37.73490503,"(37.7349050342849, -122.386304220968)"
ASSAULT,12,2016,BAYVIEW,-122.3863042,37.73490503,"(37.7349050342849, -122.386304220968)"
ASSAULT,1,2016,INGLESIDE,-122.4184162,37.73491281,"(37.7349128149724, -122.418416220898)"
ASSAULT,1,2016,INGLESIDE,-122.4184162,37.73491281,"(37.7349128149724, -122.418416220898)"
ASSAULT,1,2016,INGLESIDE,-122.4184162,37.73491281,"(37.7349128149724, -122.418416220898)"
ASSAULT,10,2016,INGLESIDE,-122.4184162,37.73491281,"(37.7349128149724, -122.418416220898)"
ASSAULT,3,2016,BAYVIEW,-122.3824529,37.7349303,"(37.7349303029099, -122.382452903681)"
ASSAULT,11,2016,INGLESIDE,-122.4171288,37.73495857,"(37.7349585663928, -122.417128750339)"
ASSAULT,7,2016,INGLESIDE,-122.4184075,37.73502245,"(37.7350224531807, -122.418407537757)"
ASSAULT,7,2016,BAYVIEW,-122.392779,37.73503827,"(37.7350382675041, -122.392779047703)"
ASSAULT,7,2016,BAYVIEW,-122.392779,37.73503827,"(37.7350382675041, -122.392779047703)"
ASSAULT,3,2016,BAYVIEW,-122.3824253,37.73503851,"(37.7350385061864, -122.382425286055)"
ASSAULT,8,2016,INGLESIDE,-122.4111669,37.73507107,"(37.7350710675569, -122.411166899402)"
ASSAULT,8,2016,INGLESIDE,-122.4111669,37.73507107,"(37.7350710675569, -122.411166899402)"
ASSAULT,8,2016,INGLESIDE,-122.4111669,37.73507107,"(37.7350710675569, -122.411166899402)"
ASSAULT,6,2016,BAYVIEW,-122.3988274,37.73507488,"(37.7350748815594, -122.398827357293)"
ASSAULT,4,2016,BAYVIEW,-122.3988274,37.73507488,"(37.7350748815594, -122.398827357293)"
ASSAULT,6,2016,BAYVIEW,-122.3988274,37.73507488,"(37.7350748815594, -122.398827357293)"
ASSAULT,10,2016,INGLESIDE,-122.4372724,37.73509082,"(37.7350908240715, -122.437272445338)"
ASSAULT,10,2016,BAYVIEW,-122.401297,37.73511613,"(37.735116126922, -122.401297041461)"
ASSAULT,2,2016,BAYVIEW,-122.391494,37.73518449,"(37.7351844916326, -122.391493955999)"
ASSAULT,2,2016,BAYVIEW,-122.391494,37.73518449,"(37.7351844916326, -122.391493955999)"
ASSAULT,2,2016,BAYVIEW,-122.391494,37.73518449,"(37.7351844916326, -122.391493955999)"
ASSAULT,4,2016,BAYVIEW,-122.3906896,37.73521723,"(37.7352172280077, -122.390689582557)"
ASSAULT,2,2016,BAYVIEW,-122.3906896,37.73521723,"(37.7352172280077, -122.390689582557)"
ASSAULT,6,2016,BAYVIEW,-122.3906896,37.73521723,"(37.7352172280077, -122.390689582557)"
ASSAULT,7,2016,BAYVIEW,-122.3906896,37.73521723,"(37.7352172280077, -122.390689582557)"
ASSAULT,11,2016,BAYVIEW,-122.3906896,37.73521723,"(37.7352172280077, -122.390689582557)"
ASSAULT,7,2016,INGLESIDE,-122.4167235,37.73523172,"(37.7352317219373, -122.416723536224)"
ASSAULT,3,2016,INGLESIDE,-122.4167235,37.73523172,"(37.7352317219373, -122.416723536224)"
ASSAULT,3,2016,INGLESIDE,-122.4167235,37.73523172,"(37.7352317219373, -122.416723536224)"
ASSAULT,3,2016,INGLESIDE,-122.4167235,37.73523172,"(37.7352317219373, -122.416723536224)"
ASSAULT,1,2016,BAYVIEW,-122.4009544,37.735261,"(37.7352610015261, -122.400954433981)"
ASSAULT,11,2016,BAYVIEW,-122.3914318,37.73528424,"(37.7352842415297, -122.391431786513)"
ASSAULT,11,2016,BAYVIEW,-122.378929,37.73529907,"(37.7352990706774, -122.378928955993)"
ASSAULT,8,2016,BAYVIEW,-122.3883584,37.73530493,"(37.7353049278407, -122.388358368929)"
ASSAULT,1,2016,TARAVAL,-122.475012,37.73530541,"(37.735305405411, -122.475011973898)"
ASSAULT,2,2016,INGLESIDE,-122.4236688,37.73534048,"(37.7353404814069, -122.423668820338)"
ASSAULT,2,2016,INGLESIDE,-122.4236688,37.73534048,"(37.7353404814069, -122.423668820338)"
ASSAULT,11,2016,INGLESIDE,-122.4264954,37.73534845,"(37.735348450768, -122.426495413982)"
ASSAULT,12,2016,INGLESIDE,-122.4264954,37.73534845,"(37.735348450768, -122.426495413982)"
ASSAULT,8,2016,BAYVIEW,-122.3882785,37.7353946,"(37.7353946024567, -122.388278470384)"
ASSAULT,1,2016,INGLESIDE,-122.4154323,37.73539757,"(37.7353975650308, -122.415432306543)"
ASSAULT,1,2016,INGLESIDE,-122.4154323,37.73539757,"(37.7353975650308, -122.415432306543)"
ASSAULT,1,2016,INGLESIDE,-122.4154323,37.73539757,"(37.7353975650308, -122.415432306543)"
ASSAULT,1,2016,INGLESIDE,-122.4154323,37.73539757,"(37.7353975650308, -122.415432306543)"
ASSAULT,1,2016,INGLESIDE,-122.4154323,37.73539757,"(37.7353975650308, -122.415432306543)"
ASSAULT,1,2016,INGLESIDE,-122.4154323,37.73539757,"(37.7353975650308, -122.415432306543)"
ASSAULT,1,2016,INGLESIDE,-122.4154323,37.73539757,"(37.7353975650308, -122.415432306543)"
ASSAULT,12,2016,BAYVIEW,-122.3832428,37.73544456,"(37.7354445551578, -122.38324276183)"
ASSAULT,6,2016,TARAVAL,-122.5031033,37.73546403,"(37.7354640316131, -122.503103317509)"
ASSAULT,9,2016,TARAVAL,-122.5031033,37.73546403,"(37.7354640316131, -122.503103317509)"
ASSAULT,11,2016,TARAVAL,-122.5031033,37.73546403,"(37.7354640316131, -122.503103317509)"
ASSAULT,11,2016,TARAVAL,-122.5031033,37.73546403,"(37.7354640316131, -122.503103317509)"
ASSAULT,6,2016,TARAVAL,-122.5067145,37.73546576,"(37.735465762973, -122.506714460434)"
ASSAULT,9,2016,TARAVAL,-122.4987333,37.73547359,"(37.7354735933203, -122.498733345521)"
ASSAULT,11,2016,INGLESIDE,-122.4315968,37.73549532,"(37.7354953184002, -122.431596849096)"
ASSAULT,10,2016,INGLESIDE,-122.4384862,37.73549559,"(37.7354955860623, -122.43848617653)"
ASSAULT,11,2016,BAYVIEW,-122.3937772,37.73553784,"(37.7355378380229, -122.393777241684)"
ASSAULT,4,2016,BAYVIEW,-122.3895575,37.73556583,"(37.735565834356, -122.389557475645)"
ASSAULT,7,2016,BAYVIEW,-122.390417,37.73559261,"(37.7355926105862, -122.390416955474)"
ASSAULT,6,2016,BAYVIEW,-122.390417,37.73559261,"(37.7355926105862, -122.390416955474)"
ASSAULT,2,2016,BAYVIEW,-122.390417,37.73559261,"(37.7355926105862, -122.390416955474)"
ASSAULT,7,2016,BAYVIEW,-122.390417,37.73559261,"(37.7355926105862, -122.390416955474)"
ASSAULT,4,2016,BAYVIEW,-122.390417,37.73559261,"(37.7355926105862, -122.390416955474)"
ASSAULT,4,2016,BAYVIEW,-122.390417,37.73559261,"(37.7355926105862, -122.390416955474)"
ASSAULT,9,2016,BAYVIEW,-122.390417,37.73559261,"(37.7355926105862, -122.390416955474)"
ASSAULT,10,2016,BAYVIEW,-122.390417,37.73559261,"(37.7355926105862, -122.390416955474)"
ASSAULT,5,2016,BAYVIEW,-122.4018288,37.73560596,"(37.7356059585517, -122.401828773082)"
ASSAULT,4,2016,TARAVAL,-122.5026011,37.73561211,"(37.7356121084835, -122.502601064109)"
ASSAULT,3,2016,TARAVAL,-122.5026011,37.73561211,"(37.7356121084835, -122.502601064109)"
ASSAULT,3,2016,BAYVIEW,-122.4019684,37.7356138,"(37.7356138034783, -122.401968361773)"
ASSAULT,4,2016,BAYVIEW,-122.4019684,37.7356138,"(37.7356138034783, -122.401968361773)"
ASSAULT,8,2016,INGLESIDE,-122.4184332,37.73563432,"(37.7356343185594, -122.418433238855)"
ASSAULT,4,2016,SOUTHERN,-122.4483071,37.73565064,"(37.7356506398948, -122.448307079193)"
ASSAULT,6,2016,SOUTHERN,-122.4483071,37.73565064,"(37.7356506398948, -122.448307079193)"
ASSAULT,9,2016,SOUTHERN,-122.4483071,37.73565064,"(37.7356506398948, -122.448307079193)"
ASSAULT,9,2016,SOUTHERN,-122.4483071,37.73565064,"(37.7356506398948, -122.448307079193)"
ASSAULT,2,2016,SOUTHERN,-122.4483071,37.73565064,"(37.7356506398948, -122.448307079193)"
ASSAULT,9,2016,SOUTHERN,-122.4483071,37.73565064,"(37.7356506398948, -122.448307079193)"
ASSAULT,6,2016,BAYVIEW,-122.3827454,37.73565879,"(37.7356587886342, -122.382745395519)"
ASSAULT,6,2016,BAYVIEW,-122.3827454,37.73565879,"(37.7356587886342, -122.382745395519)"
ASSAULT,7,2016,BAYVIEW,-122.3827454,37.73565879,"(37.7356587886342, -122.382745395519)"
ASSAULT,3,2016,BAYVIEW,-122.3827454,37.73565879,"(37.7356587886342, -122.382745395519)"
ASSAULT,1,2016,BAYVIEW,-122.3827454,37.73565879,"(37.7356587886342, -122.382745395519)"
ASSAULT,2,2016,BAYVIEW,-122.3827454,37.73565879,"(37.7356587886342, -122.382745395519)"
ASSAULT,5,2016,BAYVIEW,-122.3827454,37.73565879,"(37.7356587886342, -122.382745395519)"
ASSAULT,5,2016,BAYVIEW,-122.3827454,37.73565879,"(37.7356587886342, -122.382745395519)"
ASSAULT,9,2016,BAYVIEW,-122.3871778,37.73566376,"(37.7356637645356, -122.387177847322)"
ASSAULT,10,2016,TARAVAL,-122.4945949,37.73568755,"(37.7356875478591, -122.494594918746)"
ASSAULT,3,2016,INGLESIDE,-122.4245199,37.7356945,"(37.7356945008365, -122.424519934269)"
ASSAULT,5,2016,INGLESIDE,-122.4245199,37.7356945,"(37.7356945008365, -122.424519934269)"
ASSAULT,11,2016,INGLESIDE,-122.4245199,37.7356945,"(37.7356945008365, -122.424519934269)"
ASSAULT,12,2016,BAYVIEW,-122.4005668,37.73574012,"(37.7357401187053, -122.400566752394)"
ASSAULT,12,2016,INGLESIDE,-122.433829,37.73574152,"(37.7357415157526, -122.433828953097)"
ASSAULT,5,2016,BAYVIEW,-122.3793454,37.73574191,"(37.7357419068572, -122.37934537972)"
ASSAULT,3,2016,INGLESIDE,-122.4184244,37.73574395,"(37.7357439504397, -122.418424445417)"
ASSAULT,6,2016,INGLESIDE,-122.4184244,37.73574395,"(37.7357439504397, -122.418424445417)"
ASSAULT,7,2016,INGLESIDE,-122.4184244,37.73574395,"(37.7357439504397, -122.418424445417)"
ASSAULT,7,2016,BAYVIEW,-122.3834286,37.73580342,"(37.735803417602, -122.38342856489)"
ASSAULT,7,2016,BAYVIEW,-122.3834286,37.73580342,"(37.735803417602, -122.38342856489)"
ASSAULT,6,2016,BAYVIEW,-122.3834286,37.73580342,"(37.735803417602, -122.38342856489)"
ASSAULT,2,2016,BAYVIEW,-122.3834286,37.73580342,"(37.735803417602, -122.38342856489)"
ASSAULT,2,2016,BAYVIEW,-122.3834286,37.73580342,"(37.735803417602, -122.38342856489)"
ASSAULT,2,2016,BAYVIEW,-122.3834286,37.73580342,"(37.735803417602, -122.38342856489)"
ASSAULT,2,2016,BAYVIEW,-122.3834286,37.73580342,"(37.735803417602, -122.38342856489)"
ASSAULT,8,2016,BAYVIEW,-122.3834286,37.73580342,"(37.735803417602, -122.38342856489)"
ASSAULT,11,2016,BAYVIEW,-122.3827051,37.73588581,"(37.7358858148594, -122.382705072801)"
ASSAULT,11,2016,BAYVIEW,-122.3827051,37.73588581,"(37.7358858148594, -122.382705072801)"
ASSAULT,11,2016,BAYVIEW,-122.3827051,37.73588581,"(37.7358858148594, -122.382705072801)"
ASSAULT,7,2016,BAYVIEW,-122.3827051,37.73588581,"(37.7358858148594, -122.382705072801)"
ASSAULT,9,2016,BAYVIEW,-122.3827051,37.73588581,"(37.7358858148594, -122.382705072801)"
ASSAULT,9,2016,BAYVIEW,-122.3827051,37.73588581,"(37.7358858148594, -122.382705072801)"
ASSAULT,8,2016,BAYVIEW,-122.3827051,37.73588581,"(37.7358858148594, -122.382705072801)"
ASSAULT,12,2016,BAYVIEW,-122.3827051,37.73588581,"(37.7358858148594, -122.382705072801)"
ASSAULT,11,2016,BAYVIEW,-122.3910896,37.7359045,"(37.7359045006314, -122.391089615241)"
ASSAULT,6,2016,INGLESIDE,-122.4216246,37.73590581,"(37.7359058118447, -122.421624611377)"
ASSAULT,6,2016,INGLESIDE,-122.4216246,37.73590581,"(37.7359058118447, -122.421624611377)"
ASSAULT,11,2016,TARAVAL,-122.464489,37.73591993,"(37.7359199328558, -122.464489028974)"
ASSAULT,11,2016,TARAVAL,-122.464489,37.73591993,"(37.7359199328558, -122.464489028974)"
ASSAULT,5,2016,BAYVIEW,-122.3918798,37.73593648,"(37.7359364818345, -122.391879837176)"
ASSAULT,3,2016,INGLESIDE,-122.4257935,37.73598568,"(37.7359856777471, -122.425793479077)"
ASSAULT,4,2016,BAYVIEW,-122.3910117,37.7359953,"(37.7359953041609, -122.391011706672)"
ASSAULT,4,2016,BAYVIEW,-122.3910117,37.7359953,"(37.7359953041609, -122.391011706672)"
ASSAULT,8,2016,BAYVIEW,-122.3910117,37.7359953,"(37.7359953041609, -122.391011706672)"
ASSAULT,12,2016,BAYVIEW,-122.3910117,37.7359953,"(37.7359953041609, -122.391011706672)"
ASSAULT,8,2016,BAYVIEW,-122.3904121,37.73601022,"(37.7360102192532, -122.390412132668)"
ASSAULT,10,2016,BAYVIEW,-122.3904121,37.73601022,"(37.7360102192532, -122.390412132668)"
ASSAULT,10,2016,BAYVIEW,-122.3904121,37.73601022,"(37.7360102192532, -122.390412132668)"
ASSAULT,10,2016,BAYVIEW,-122.3904121,37.73601022,"(37.7360102192532, -122.390412132668)"
ASSAULT,10,2016,BAYVIEW,-122.3904121,37.73601022,"(37.7360102192532, -122.390412132668)"
ASSAULT,10,2016,BAYVIEW,-122.3904121,37.73601022,"(37.7360102192532, -122.390412132668)"
ASSAULT,3,2016,BAYVIEW,-122.3994835,37.73605819,"(37.7360581877632, -122.399483468572)"
ASSAULT,1,2016,BAYVIEW,-122.3994835,37.73605819,"(37.7360581877632, -122.399483468572)"
ASSAULT,2,2016,BAYVIEW,-122.3994835,37.73605819,"(37.7360581877632, -122.399483468572)"
ASSAULT,12,2016,BAYVIEW,-122.3994835,37.73605819,"(37.7360581877632, -122.399483468572)"
ASSAULT,4,2016,BAYVIEW,-122.3994835,37.73605819,"(37.7360581877632, -122.399483468572)"
ASSAULT,9,2016,BAYVIEW,-122.3994835,37.73605819,"(37.7360581877632, -122.399483468572)"
ASSAULT,2,2016,INGLESIDE,-122.4244675,37.73606048,"(37.7360604757326, -122.42446746767)"
ASSAULT,1,2016,INGLESIDE,-122.4244675,37.73606048,"(37.7360604757326, -122.42446746767)"
ASSAULT,12,2016,INGLESIDE,-122.4244675,37.73606048,"(37.7360604757326, -122.42446746767)"
ASSAULT,7,2016,INGLESIDE,-122.4244675,37.73606048,"(37.7360604757326, -122.42446746767)"
ASSAULT,8,2016,INGLESIDE,-122.4244675,37.73606048,"(37.7360604757326, -122.42446746767)"
ASSAULT,8,2016,INGLESIDE,-122.4244675,37.73606048,"(37.7360604757326, -122.42446746767)"
ASSAULT,2,2016,INGLESIDE,-122.452598,37.73608368,"(37.7360836782934, -122.452597955812)"
ASSAULT,10,2016,BAYVIEW,-122.389746,37.73609203,"(37.7360920311297, -122.38974598966)"
ASSAULT,10,2016,BAYVIEW,-122.389746,37.73609203,"(37.7360920311297, -122.38974598966)"
ASSAULT,9,2016,BAYVIEW,-122.389746,37.73609203,"(37.7360920311297, -122.38974598966)"
ASSAULT,1,2016,BAYVIEW,-122.3946637,37.73610674,"(37.7361067444222, -122.394663664141)"
ASSAULT,7,2016,BAYVIEW,-122.3946637,37.73610674,"(37.7361067444222, -122.394663664141)"
ASSAULT,7,2016,BAYVIEW,-122.3946637,37.73610674,"(37.7361067444222, -122.394663664141)"
